,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number
17205,mp-1226462,-0.8684742864583335,0.0,CeYPd6,0.0,"['Ce', 'Pd', 'Y']","# generated using pymatgen
data_CeYPd6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.15773600
_cell_length_b   4.15773600
_cell_length_c   8.23686900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeYPd6
_chemical_formula_sum   'Ce1 Y1 Pd6'
_cell_volume   142.38884877
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.00000000  0.00000000  0.00000000  1
  Y  Y1  1  0.00000000  0.00000000  0.50000000  1
  Pd  Pd2  1  0.50000000  0.50000000  0.00000000  1
  Pd  Pd3  1  0.50000000  0.50000000  0.50000000  1
  Pd  Pd4  1  0.50000000  0.00000000  0.24648900  1
  Pd  Pd5  1  0.50000000  0.00000000  0.75351100  1
  Pd  Pd6  1  0.00000000  0.50000000  0.24648900  1
  Pd  Pd7  1  0.00000000  0.50000000  0.75351100  1
",123
27284,mp-12611,-0.4370936181818182,0.0,Ca3Ga8,0.0121612099999999,"['Ca', 'Ga']","# generated using pymatgen
data_Ca3Ga8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   13.28963240
_cell_length_b   13.28963240
_cell_length_c   13.28963240
_cell_angle_alpha   161.31160065
_cell_angle_beta   161.18990523
_cell_angle_gamma   26.63664998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3Ga8
_chemical_formula_sum   'Ca3 Ga8'
_cell_volume   242.40275858
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Ca  Ca1  1  0.85481800  0.35481800  0.50000000  1
  Ca  Ca2  1  0.14518200  0.64518200  0.50000000  1
  Ga  Ga3  1  0.24969800  0.24969800  0.00000000  1
  Ga  Ga4  1  0.75030200  0.75030200  0.00000000  1
  Ga  Ga5  1  0.45180500  0.45180500  0.00000000  1
  Ga  Ga6  1  0.54819500  0.54819500  0.00000000  1
  Ga  Ga7  1  0.59458000  0.09458000  0.50000000  1
  Ga  Ga8  1  0.40542000  0.90542000  0.50000000  1
  Ga  Ga9  1  0.69077300  0.19077300  0.50000000  1
  Ga  Ga10  1  0.30922700  0.80922700  0.50000000  1
",71
41002,mp-1007853,0.0254833024999987,0.0,Fe3Ni,0.0590981699999995,"['Fe', 'Ni']","# generated using pymatgen
data_Fe3Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03433976
_cell_length_b   4.03433976
_cell_length_c   4.03433976
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3Ni
_chemical_formula_sum   'Fe3 Ni1'
_cell_volume   46.43039865
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.75000000  0.75000000  0.75000000  1
  Fe  Fe1  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe2  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni3  1  0.00000000  0.00000000  0.00000000  1
",225
25413,mp-7502,-1.740218833,1.2204999999999997,K2Sn2O3,0.0082351828571471,"['K', 'Sn', 'O']","# generated using pymatgen
data_K2Sn2O3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.97852399
_cell_length_b   5.97852399
_cell_length_c   5.97852465
_cell_angle_alpha   61.79943209
_cell_angle_beta   61.79943209
_cell_angle_gamma   61.79942605
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2Sn2O3
_chemical_formula_sum   'K2 Sn2 O3'
_cell_volume   157.19130537
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.50000000  1
  K  K1  1  0.00000000  0.00000000  0.00000000  1
  Sn  Sn2  1  0.24088200  0.24088200  0.24088200  1
  Sn  Sn3  1  0.75911800  0.75911800  0.75911800  1
  O  O4  1  0.50000000  0.00000000  0.00000000  1
  O  O5  1  0.00000000  0.00000000  0.50000000  1
  O  O6  1  0.00000000  0.50000000  0.00000000  1
",166
37340,mp-30479,-0.3709124274999995,0.0,Ca3Pb,0.0422918175000006,"['Ca', 'Pb']","# generated using pymatgen
data_Ca3Pb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08053700
_cell_length_b   5.08053700
_cell_length_c   5.08053700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3Pb
_chemical_formula_sum   'Ca3 Pb1'
_cell_volume   131.13809051
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.50000000  0.50000000  1
  Ca  Ca1  1  0.50000000  0.50000000  0.00000000  1
  Ca  Ca2  1  0.50000000  0.00000000  0.50000000  1
  Pb  Pb3  1  0.00000000  0.00000000  0.00000000  1
",221
31214,mp-1218781,-3.600980447166667,1.9734,Sr2La2MgTi3O12,0.0222525878750001,"['La', 'Mg', 'O', 'Sr', 'Ti']","# generated using pymatgen
data_Sr2La2MgTi3O12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.59171500
_cell_length_b   5.61077592
_cell_length_c   7.88313602
_cell_angle_alpha   89.96256035
_cell_angle_beta   89.95586055
_cell_angle_gamma   89.94151736
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2La2MgTi3O12
_chemical_formula_sum   'Sr2 La2 Mg1 Ti3 O12'
_cell_volume   247.32415002
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.49203500  0.50069000  0.24501700  1
  Sr  Sr1  1  0.00744700  0.00395200  0.75490200  1
  La  La2  1  0.98145300  0.98656100  0.23651500  1
  La  La3  1  0.51123900  0.49625200  0.76255400  1
  Mg  Mg4  1  0.49789000  0.99983200  0.99906100  1
  Ti  Ti5  1  0.99826100  0.49903900  0.50110600  1
  Ti  Ti6  1  0.49539400  0.00020100  0.49790900  1
  Ti  Ti7  1  0.00139500  0.49858500  0.00020300  1
  O  O8  1  0.22572800  0.75970300  0.03594600  1
  O  O9  1  0.74926000  0.74468100  0.46440600  1
  O  O10  1  0.75667000  0.25059100  0.53714700  1
  O  O11  1  0.26093300  0.27643400  0.96490800  1
  O  O12  1  0.76274500  0.25421300  0.96796700  1
  O  O13  1  0.26717600  0.26906300  0.53725900  1
  O  O14  1  0.23129500  0.76638500  0.46225700  1
  O  O15  1  0.75108300  0.73769400  0.03237100  1
  O  O16  1  0.00189900  0.42447100  0.25460500  1
  O  O17  1  0.51116800  0.05400200  0.26116300  1
  O  O18  1  0.99675400  0.55701800  0.74596500  1
  O  O19  1  0.50017300  0.92063400  0.73873900  1
",1
13914,mp-861926,-1.7594592077968745,0.802,KGd2CuSe4,0.0,"['Cu', 'Gd', 'K', 'Se']","# generated using pymatgen
data_KGd2CuSe4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.40558125
_cell_length_b   7.40558125
_cell_length_c   14.50608200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   147.32691550
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KGd2CuSe4
_chemical_formula_sum   'K2 Gd4 Cu2 Se8'
_cell_volume   429.47458958
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.11136700  0.88863300  0.25000000  1
  K  K1  1  0.88863300  0.11136700  0.75000000  1
  Gd  Gd2  1  0.36541700  0.63458300  0.06441100  1
  Gd  Gd3  1  0.36541700  0.63458300  0.43558900  1
  Gd  Gd4  1  0.63458300  0.36541700  0.56441100  1
  Gd  Gd5  1  0.63458300  0.36541700  0.93558900  1
  Cu  Cu6  1  0.83995700  0.16004300  0.25000000  1
  Cu  Cu7  1  0.16004300  0.83995700  0.75000000  1
  Se  Se8  1  0.00000000  0.00000000  0.00000000  1
  Se  Se9  1  0.73445600  0.26554400  0.11324300  1
  Se  Se10  1  0.43533300  0.56466700  0.25000000  1
  Se  Se11  1  0.73445600  0.26554400  0.38675700  1
  Se  Se12  1  0.00000000  0.00000000  0.50000000  1
  Se  Se13  1  0.26554400  0.73445600  0.61324300  1
  Se  Se14  1  0.56466700  0.43533300  0.75000000  1
  Se  Se15  1  0.26554400  0.73445600  0.88675700  1
",63
8453,mp-866040,-0.4453306337499998,0.0,CaCeHg2,0.0,"['Ca', 'Ce', 'Hg']","# generated using pymatgen
data_CaCeHg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40353042
_cell_length_b   5.40353042
_cell_length_c   5.40353042
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaCeHg2
_chemical_formula_sum   'Ca1 Ce1 Hg2'
_cell_volume   111.56238846
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Ce  Ce1  1  0.50000000  0.50000000  0.50000000  1
  Hg  Hg2  1  0.75000000  0.75000000  0.75000000  1
  Hg  Hg3  1  0.25000000  0.25000000  0.25000000  1
",225
24597,mp-1186522,0.0076619393750005,0.0,Pm3Gd,0.0076619393750005,"['Gd', 'Pm']","# generated using pymatgen
data_Pm3Gd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14219300
_cell_length_b   5.14219300
_cell_length_c   5.14219300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pm3Gd
_chemical_formula_sum   'Pm3 Gd1'
_cell_volume   135.97063272
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pm  Pm0  1  0.50000000  0.00000000  0.50000000  1
  Pm  Pm1  1  0.00000000  0.50000000  0.50000000  1
  Pm  Pm2  1  0.50000000  0.50000000  0.00000000  1
  Gd  Gd3  1  0.00000000  0.00000000  0.00000000  1
",221
13153,mp-1206848,-1.043602588429119,0.6981000000000002,Cs2TcI6,0.0,"['Cs', 'I', 'Tc']","# generated using pymatgen
data_Cs2TcI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.37473513
_cell_length_b   8.37473513
_cell_length_c   8.37473513
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2TcI6
_chemical_formula_sum   'Cs2 Tc1 I6'
_cell_volume   415.33472525
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.25000000  0.25000000  0.25000000  1
  Cs  Cs1  1  0.75000000  0.75000000  0.75000000  1
  Tc  Tc2  1  0.00000000  0.00000000  0.00000000  1
  I  I3  1  0.76743600  0.23256400  0.23256400  1
  I  I4  1  0.23256400  0.76743600  0.76743600  1
  I  I5  1  0.23256400  0.76743600  0.23256400  1
  I  I6  1  0.76743600  0.23256400  0.76743600  1
  I  I7  1  0.23256400  0.23256400  0.76743600  1
  I  I8  1  0.76743600  0.76743600  0.23256400  1
",225
29793,mp-1225687,0.0184807299999993,0.0,CuNi,0.0184807299999993,"['Cu', 'Ni']","# generated using pymatgen
data_CuNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34385019
_cell_length_b   4.34385019
_cell_length_c   4.34385023
_cell_angle_alpha   33.45939573
_cell_angle_beta   33.45939573
_cell_angle_gamma   33.45938346
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuNi
_chemical_formula_sum   'Cu1 Ni1'
_cell_volume   22.18941240
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.50000000  0.50000000  0.50000000  1
",166
24648,mp-1207139,-2.9984351063,5.555999999999999,KRb2InF6,0.0077285589999993,"['F', 'In', 'K', 'Rb']","# generated using pymatgen
data_KRb2InF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.56373652
_cell_length_b   6.56373652
_cell_length_c   6.56373652
_cell_angle_alpha   120.27323510
_cell_angle_beta   120.27323510
_cell_angle_gamma   89.52739086
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KRb2InF6
_chemical_formula_sum   'K1 Rb2 In1 F6'
_cell_volume   199.12467501
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.00000000  1
  Rb  Rb1  1  0.75000000  0.25000000  0.50000000  1
  Rb  Rb2  1  0.25000000  0.75000000  0.50000000  1
  In  In3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.26315100  0.18592000  0.44907200  1
  F  F5  1  0.73684900  0.81408000  0.55092800  1
  F  F6  1  0.18592000  0.73684900  0.92276900  1
  F  F7  1  0.81408000  0.26315100  0.07723100  1
  F  F8  1  0.22571200  0.22571200  0.00000000  1
  F  F9  1  0.77428800  0.77428800  0.00000000  1
",87
42007,mp-1018743,-0.2791751808333321,0.0,LaNi3Rh2,0.0648843583333338,"['La', 'Ni', 'Rh']","# generated using pymatgen
data_LaNi3Rh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07733020
_cell_length_b   5.07733020
_cell_length_c   4.20455600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000267
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaNi3Rh2
_chemical_formula_sum   'La1 Ni3 Rh2'
_cell_volume   93.86886758
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni2  1  0.50000000  0.00000000  0.50000000  1
  Ni  Ni3  1  0.00000000  0.50000000  0.50000000  1
  Rh  Rh4  1  0.66666700  0.33333300  0.00000000  1
  Rh  Rh5  1  0.33333300  0.66666700  0.00000000  1
",191
10237,mp-15778,-0.4704885266666666,0.0,MgNiSb,0.0,"['Mg', 'Ni', 'Sb']","# generated using pymatgen
data_MgNiSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30184957
_cell_length_b   4.30184957
_cell_length_c   4.30184957
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgNiSb
_chemical_formula_sum   'Mg1 Ni1 Sb1'
_cell_volume   56.29251600
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni1  1  0.25000000  0.25000000  0.25000000  1
  Sb  Sb2  1  0.00000000  0.00000000  0.00000000  1
",216
39111,mp-1174008,-2.121804667086208,0.8954,Li3Mn2O5,0.0502109564999999,"['Li', 'Mn', 'O']","# generated using pymatgen
data_Li3Mn2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.97407234
_cell_length_b   12.67650206
_cell_length_c   5.08307076
_cell_angle_alpha   100.89896041
_cell_angle_beta   77.32183590
_cell_angle_gamma   91.58638912
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Mn2O5
_chemical_formula_sum   'Li6 Mn4 O10'
_cell_volume   183.57207992
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.09987700  0.30006800  0.80004100  1
  Li  Li1  1  0.59992000  0.79997500  0.79997600  1
  Li  Li2  1  0.67313300  0.09996200  0.61941200  1
  Li  Li3  1  0.52668600  0.50006900  0.98056600  1
  Li  Li4  1  0.84954100  0.71385000  0.21518000  1
  Li  Li5  1  0.35032400  0.88625200  0.38489700  1
  Mn  Mn6  1  0.18759700  0.60777700  0.60007700  1
  Mn  Mn7  1  0.78526100  0.40048900  0.40513600  1
  Mn  Mn8  1  0.01256700  0.99215700  0.99982100  1
  Mn  Mn9  1  0.41472500  0.19952800  0.19496000  1
  O  O10  1  0.41091000  0.04985800  0.26265100  1
  O  O11  1  0.78923000  0.55009000  0.33732100  1
  O  O12  1  0.73333200  0.25356100  0.48783100  1
  O  O13  1  0.46669100  0.34645000  0.11223100  1
  O  O14  1  0.12003200  0.45598100  0.68734700  1
  O  O15  1  0.08004900  0.14399400  0.91268900  1
  O  O16  1  0.59619500  0.64356400  0.85223400  1
  O  O17  1  0.60386600  0.95640200  0.74765800  1
  O  O18  1  0.95424600  0.86279400  0.10760000  1
  O  O19  1  0.24581700  0.73718000  0.49237200  1
",2
26238,mp-1224104,-0.0807865687179488,0.0,HoTiFe11,0.0105458714102564,"['Fe', 'Ho', 'Ti']","# generated using pymatgen
data_HoTiFe11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.44814903
_cell_length_b   6.44814903
_cell_length_c   6.44814903
_cell_angle_alpha   137.18247524
_cell_angle_beta   97.73705520
_cell_angle_gamma   97.57656335
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoTiFe11
_chemical_formula_sum   'Ho1 Ti1 Fe11'
_cell_volume   169.64836390
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.00637900  0.00000000  0.00637900  1
  Ti  Ti1  1  0.63329900  0.00000000  0.63329900  1
  Fe  Fe2  1  0.49968500  0.49786200  0.50032400  1
  Fe  Fe3  1  0.49968500  0.99936100  0.00182300  1
  Fe  Fe4  1  0.00246200  0.00063900  0.50032400  1
  Fe  Fe5  1  0.00246200  0.50213800  0.00182300  1
  Fe  Fe6  1  0.22723800  0.50000000  0.72723800  1
  Fe  Fe7  1  0.77617900  0.50000000  0.27617900  1
  Fe  Fe8  1  0.77753600  0.27827400  0.49926200  1
  Fe  Fe9  1  0.22098800  0.72172600  0.49926200  1
  Fe  Fe10  1  0.35454400  0.00000000  0.35454400  1
  Fe  Fe11  1  0.35671100  0.35694000  0.99977200  1
  Fe  Fe12  1  0.64283200  0.64306000  0.99977200  1
",44
13543,mp-1079171,-0.5975580770000001,0.0,NdNiGe3,0.0,"['Ge', 'Nd', 'Ni']","# generated using pymatgen
data_NdNiGe3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.14934963
_cell_length_b   11.14934963
_cell_length_c   4.16995200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   158.57495898
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdNiGe3
_chemical_formula_sum   'Nd2 Ni2 Ge6'
_cell_volume   189.34784979
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.66849000  0.33151000  0.50000000  1
  Nd  Nd1  1  0.33151000  0.66849000  0.50000000  1
  Ni  Ni2  1  0.89071800  0.10928200  0.00000000  1
  Ni  Ni3  1  0.10928200  0.89071800  0.00000000  1
  Ge  Ge4  1  0.94329600  0.05670400  0.50000000  1
  Ge  Ge5  1  0.05670400  0.94329600  0.50000000  1
  Ge  Ge6  1  0.55664700  0.44335300  0.00000000  1
  Ge  Ge7  1  0.44335300  0.55664700  0.00000000  1
  Ge  Ge8  1  0.78395300  0.21604700  0.00000000  1
  Ge  Ge9  1  0.21604700  0.78395300  0.00000000  1
",65
25816,mp-16914,-0.7542830868333326,0.0,Y2Si5Ni3,0.0094807080000025,"['Ni', 'Si', 'Y']","# generated using pymatgen
data_Y2Si5Ni3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.87461889
_cell_length_b   7.87461889
_cell_length_c   7.87461889
_cell_angle_alpha   137.88327531
_cell_angle_beta   104.99453842
_cell_angle_gamma   89.97094642
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2Si5Ni3
_chemical_formula_sum   'Y4 Si10 Ni6'
_cell_volume   302.20222579
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.36792500  0.63108300  0.73684200  1
  Y  Y1  1  0.63207500  0.36891700  0.26315800  1
  Y  Y2  1  0.10575900  0.86891700  0.23684200  1
  Y  Y3  1  0.89424100  0.13108300  0.76315800  1
  Si  Si4  1  0.00000000  0.75000000  0.75000000  1
  Si  Si5  1  0.00000000  0.25000000  0.25000000  1
  Si  Si6  1  0.73351500  0.48351500  0.75000000  1
  Si  Si7  1  0.26648500  0.01648500  0.75000000  1
  Si  Si8  1  0.26648500  0.51648500  0.25000000  1
  Si  Si9  1  0.73351500  0.98351500  0.25000000  1
  Si  Si10  1  0.24006800  0.39248900  0.84758000  1
  Si  Si11  1  0.75993200  0.60751100  0.15242000  1
  Si  Si12  1  0.54490900  0.89248900  0.65242000  1
  Si  Si13  1  0.45509100  0.10751100  0.34758000  1
  Ni  Ni14  1  0.02215200  0.63416000  0.38799200  1
  Ni  Ni15  1  0.24616800  0.13416000  0.11200800  1
  Ni  Ni16  1  0.50000000  0.75000000  0.25000000  1
  Ni  Ni17  1  0.50000000  0.25000000  0.75000000  1
  Ni  Ni18  1  0.97784800  0.36584000  0.61200800  1
  Ni  Ni19  1  0.75383200  0.86584000  0.88799200  1
",72
